id,b_idx1,b_idx2,b_alpha,b_t,f_idx1,f_idx2,f_alpha,f_t,trans,dir
375,107,0,0.000000,0.000000,107,309,0.185135,0.200000,0.421700,3
376,107,0,0.000000,0.000000,107,756,0.340496,0.200000,0.329259,1
377,107,0,0.000000,0.000000,107,499,0.147824,0.200000,0.304491,1
378,107,0,0.000000,0.000000,107,947,0.246752,0.200000,0.316957,2
379,107,0,0.000000,0.000000,107,528,0.001429,0.200000,0.421616,4
380,107,0,0.000000,0.000000,107,517,0.189590,0.200000,0.261395,2
381,107,0,0.000000,0.000000,107,219,0.155670,0.200000,0.212363,2
382,107,0,0.000000,0.000000,107,423,0.325292,0.200000,0.292963,2
383,107,0,0.000000,0.000000,107,748,0.013899,0.200000,0.428040,1
384,107,0,0.000000,0.000000,107,722,0.242428,0.200000,0.458337,1
385,107,0,0.000000,0.000000,107,182,0.020593,0.200000,0.499897,3
386,107,0,0.000000,0.000000,107,327,0.097066,0.200000,0.308691,3
387,107,0,0.000000,0.000000,107,976,0.342951,0.200000,0.277990,1
388,107,0,0.000000,0.000000,107,307,0.040399,0.200000,0.252437,1
389,107,0,0.000000,0.000000,107,229,0.206773,0.200000,0.386978,1
390,107,0,0.000000,0.000000,107,156,0.230217,0.200000,0.427024,4
391,107,0,0.000000,0.000000,107,745,0.042377,0.200000,0.270874,1
392,107,0,0.000000,0.000000,107,565,0.057606,0.200000,0.488446,1
393,107,0,0.000000,0.000000,107,538,0.118332,0.200000,0.252310,3
394,107,0,0.000000,0.000000,107,23,0.237121,0.200000,0.272609,4
395,107,0,0.000000,0.000000,107,217,0.039814,0.200000,0.468301,2
396,107,0,0.000000,0.000000,107,293,0.268309,0.200000,0.276913,2
397,107,0,0.000000,0.000000,107,667,0.200186,0.200000,0.391752,1
398,107,0,0.000000,0.000000,107,397,0.331702,0.200000,0.488190,1
399,107,0,0.000000,0.000000,107,204,0.197938,0.200000,0.495653,1
400,107,0,0.000000,0.000000,107,689,0.033681,0.200000,0.338361,1
401,107,0,0.000000,0.000000,107,927,0.132110,0.200000,0.348569,4
402,107,0,0.000000,0.000000,107,956,0.284268,0.200000,0.327253,2
403,107,0,0.000000,0.000000,107,80,0.321314,0.200000,0.414899,4
404,107,0,0.000000,0.000000,107,237,0.064873,0.200000,0.327123,4
405,107,0,0.000000,0.000000,107,859,0.083207,0.200000,0.448710,3
406,107,0,0.000000,0.000000,107,327,0.066326,0.200000,0.443727,3
407,107,0,0.000000,0.000000,107,938,0.176347,0.200000,0.346563,3
408,107,0,0.000000,0.000000,107,189,0.298780,0.200000,0.315916,2
409,107,0,0.000000,0.000000,107,703,0.135218,0.200000,0.401732,1
410,107,0,0.000000,0.000000,107,417,0.086395,0.200000,0.213315,3
411,107,0,0.000000,0.000000,107,850,0.321208,0.200000,0.389035,3
412,107,0,0.000000,0.000000,107,347,0.278532,0.200000,0.443613,3
413,107,0,0.000000,0.000000,107,91,0.001422,0.200000,0.310089,4
414,107,0,0.000000,0.000000,107,571,0.127705,0.200000,0.251587,2
415,107,0,0.000000,0.000000,107,968,0.051789,0.200000,0.437591,4
416,107,0,0.000000,0.000000,107,207,0.218461,0.200000,0.307588,3
417,107,0,0.000000,0.000000,107,655,0.162240,0.200000,0.228506,2
418,107,0,0.000000,0.000000,107,750,0.259161,0.200000,0.438951,3
419,107,0,0.000000,0.000000,107,384,0.177312,0.200000,0.304547,1
420,107,0,0.000000,0.000000,107,887,0.332138,0.200000,0.426728,4
421,107,0,0.000000,0.000000,107,80,0.272850,0.200000,0.346680,2
422,107,0,0.000000,0.000000,107,349,0.030678,0.200000,0.262165,3
423,107,0,0.000000,0.000000,107,732,0.190412,0.200000,0.354590,2
424,107,0,0.000000,0.000000,107,444,0.166151,0.200000,0.390566,3
425,107,0,0.000000,0.000000,107,674,0.146486,0.200000,0.462624,4
426,107,0,0.000000,0.000000,107,305,0.270883,0.200000,0.355751,2
427,107,0,0.000000,0.000000,107,560,0.077916,0.200000,0.303242,3
428,107,0,0.000000,0.000000,107,885,0.258571,0.200000,0.451933,2
429,107,0,0.000000,0.000000,107,748,0.083165,0.200000,0.497088,4
430,107,0,0.000000,0.000000,107,844,0.194912,0.200000,0.388943,2
431,107,0,0.000000,0.000000,107,888,0.261992,0.200000,0.236414,1
432,107,0,0.000000,0.000000,107,390,0.153338,0.200000,0.258171,4
433,107,0,0.000000,0.000000,107,146,0.284937,0.200000,0.310860,1
434,107,0,0.000000,0.000000,107,626,0.210500,0.200000,0.379369,1
435,107,0,0.000000,0.000000,107,898,0.206257,0.200000,0.460437,3
436,107,0,0.000000,0.000000,107,245,0.336784,0.200000,0.463581,4
437,107,0,0.000000,0.000000,107,957,0.124405,0.200000,0.211018,4
438,107,0,0.000000,0.000000,107,378,0.280053,0.200000,0.232060,1
439,107,0,0.000000,0.000000,107,545,0.030626,0.200000,0.484553,2
440,107,0,0.000000,0.000000,107,299,0.263729,0.200000,0.333315,3
441,107,0,0.000000,0.000000,107,933,0.021149,0.200000,0.325001,4
442,107,0,0.000000,0.000000,107,259,0.069559,0.200000,0.211862,1
443,107,0,0.000000,0.000000,107,97,0.060780,0.200000,0.440095,2
444,107,0,0.000000,0.000000,107,889,0.254540,0.200000,0.480903,1
445,107,0,0.000000,0.000000,107,89,0.257631,0.200000,0.210314,2
446,107,0,0.000000,0.000000,107,449,0.016044,0.200000,0.351573,4
447,107,0,0.000000,0.000000,107,862,0.221073,0.200000,0.402308,1
448,107,0,0.000000,0.000000,107,489,0.347651,0.200000,0.471715,3
449,107,0,0.000000,0.000000,107,942,0.307687,0.200000,0.296506,2
450,107,0,0.000000,0.000000,107,633,0.046533,0.200000,0.336667,3
451,107,0,0.000000,0.000000,107,820,0.143016,0.200000,0.484039,1
452,107,0,0.000000,0.000000,107,305,0.108793,0.200000,0.278603,2
453,107,0,0.000000,0.000000,107,672,0.190868,0.200000,0.385198,2
454,107,0,0.000000,0.000000,107,21,0.136918,0.200000,0.462477,3
455,107,0,0.000000,0.000000,107,62,0.087276,0.200000,0.308794,4
456,107,0,0.000000,0.000000,107,729,0.107828,0.200000,0.287563,3
457,107,0,0.000000,0.000000,107,44,0.184338,0.200000,0.314810,2
458,107,0,0.000000,0.000000,107,823,0.263596,0.200000,0.272621,3
459,107,0,0.000000,0.000000,107,238,0.096321,0.200000,0.393280,3
460,107,0,0.000000,0.000000,107,64,0.321474,0.200000,0.223635,2
461,107,0,0.000000,0.000000,107,150,0.010351,0.200000,0.497528,4
462,107,0,0.000000,0.000000,107,264,0.019026,0.200000,0.220435,1
463,107,0,0.000000,0.000000,107,332,0.171361,0.200000,0.471763,2
464,107,0,0.000000,0.000000,107,724,0.003369,0.200000,0.218108,1
465,107,0,0.000000,0.000000,107,632,0.153765,0.200000,0.265877,3
466,107,0,0.000000,0.000000,107,113,0.270791,0.200000,0.315222,2
467,107,0,0.000000,0.000000,107,932,0.087237,0.200000,0.498946,4
468,107,0,0.000000,0.000000,107,168,0.162939,0.200000,0.224161,3
469,107,0,0.000000,0.000000,107,44,0.212348,0.200000,0.346257,3
470,107,0,0.000000,0.000000,107,83,0.136594,0.200000,0.232718,2
471,107,0,0.000000,0.000000,107,547,0.028407,0.200000,0.247738,1
472,107,0,0.000000,0.000000,107,823,0.271001,0.200000,0.231380,4
473,107,0,0.000000,0.000000,107,59,0.181734,0.200000,0.396384,4
474,107,0,0.000000,0.000000,107,545,0.226680,0.200000,0.477463,2
475,107,0,0.000000,0.000000,107,413,0.101793,0.200000,0.407520,2
476,107,0,0.000000,0.000000,107,701,0.124131,0.200000,0.367687,3
477,107,0,0.000000,0.000000,107,594,0.104860,0.200000,0.278299,2
478,107,0,0.000000,0.000000,107,186,0.082822,0.200000,0.383061,1
479,107,0,0.000000,0.000000,107,501,0.187399,0.200000,0.448130,4
480,107,0,0.000000,0.000000,107,142,0.201049,0.200000,0.352082,2
481,107,0,0.000000,0.000000,107,124,0.266276,0.200000,0.363922,3
482,107,0,0.000000,0.000000,107,678,0.236283,0.200000,0.357352,3
483,107,0,0.000000,0.000000,107,761,0.333517,0.200000,0.394558,3
484,107,0,0.000000,0.000000,107,723,0.080015,0.200000,0.410981,2
485,107,0,0.000000,0.000000,107,5,0.008504,0.200000,0.473034,3
486,107,0,0.000000,0.000000,107,831,0.207874,0.200000,0.423757,2
487,107,0,0.000000,0.000000,107,343,0.213002,0.200000,0.250705,2
488,107,0,0.000000,0.000000,107,707,0.279116,0.200000,0.252989,4
489,107,0,0.000000,0.000000,107,266,0.339753,0.200000,0.296162,3
490,107,0,0.000000,0.000000,107,621,0.146897,0.200000,0.354385,4
491,107,0,0.000000,0.000000,107,486,0.040072,0.200000,0.261661,2
492,107,0,0.000000,0.000000,107,271,0.220922,0.200000,0.297309,2
493,107,0,0.000000,0.000000,107,575,0.232556,0.200000,0.414100,2
494,107,0,0.000000,0.000000,107,601,0.130790,0.200000,0.423178,4
495,107,0,0.000000,0.000000,107,588,0.218536,0.200000,0.300469,2
496,107,0,0.000000,0.000000,107,800,0.157622,0.200000,0.200766,1
497,107,0,0.000000,0.000000,107,600,0.229570,0.200000,0.434695,4
498,107,0,0.000000,0.000000,107,640,0.066450,0.200000,0.386729,4
499,107,0,0.000000,0.000000,107,172,0.212318,0.200000,0.407238,1
500,107,0,0.000000,0.000000,107,183,0.245065,0.200000,0.225063,4
501,107,0,0.000000,0.000000,107,100,0.145582,0.200000,0.364391,2
502,107,0,0.000000,0.000000,107,457,0.300110,0.200000,0.399182,2
503,107,0,0.000000,0.000000,107,422,0.215830,0.200000,0.378844,1
504,107,0,0.000000,0.000000,107,121,0.096550,0.200000,0.407346,2
505,107,0,0.000000,0.000000,107,670,0.109259,0.200000,0.474806,4
506,107,0,0.000000,0.000000,107,415,0.319181,0.200000,0.280722,3
507,107,0,0.000000,0.000000,107,671,0.038316,0.200000,0.402329,2
508,107,0,0.000000,0.000000,107,666,0.224583,0.200000,0.439473,3
509,107,0,0.000000,0.000000,107,244,0.171211,0.200000,0.402733,4
510,107,0,0.000000,0.000000,107,746,0.045475,0.200000,0.451920,1
511,107,0,0.000000,0.000000,107,567,0.178928,0.200000,0.256024,1
512,107,0,0.000000,0.000000,107,17,0.244022,0.200000,0.437828,3
513,107,0,0.000000,0.000000,107,917,0.116790,0.200000,0.278752,1
514,107,0,0.000000,0.000000,107,182,0.055119,0.200000,0.272492,2
515,107,0,0.000000,0.000000,107,70,0.279450,0.200000,0.447770,2
516,107,0,0.000000,0.000000,107,889,0.117042,0.200000,0.407429,3
517,107,0,0.000000,0.000000,107,580,0.061370,0.200000,0.219894,4
518,107,0,0.000000,0.000000,107,936,0.287345,0.200000,0.377565,4
519,107,0,0.000000,0.000000,107,224,0.079267,0.200000,0.456547,3
520,107,0,0.000000,0.000000,107,229,0.018655,0.200000,0.236556,3
521,107,0,0.000000,0.000000,107,935,0.028179,0.200000,0.238051,4
522,107,0,0.000000,0.000000,107,565,0.204641,0.200000,0.476821,4
523,107,0,0.000000,0.000000,107,296,0.005006,0.200000,0.471604,1
524,107,0,0.000000,0.000000,107,2,0.150681,0.200000,0.337731,4
525,107,0,0.000000,0.000000,107,27,0.123621,0.200000,0.370057,4
526,107,0,0.000000,0.000000,107,16,0.257767,0.200000,0.368388,1
527,107,0,0.000000,0.000000,107,269,0.280768,0.200000,0.437351,1
528,107,0,0.000000,0.000000,107,368,0.126039,0.200000,0.270084,3
529,107,0,0.000000,0.000000,107,570,0.161974,0.200000,0.489401,1
530,107,0,0.000000,0.000000,107,876,0.055286,0.200000,0.296888,3
531,107,0,0.000000,0.000000,107,783,0.063599,0.200000,0.319394,1
532,107,0,0.000000,0.000000,107,161,0.253427,0.200000,0.447190,3
533,107,0,0.000000,0.000000,107,451,0.001714,0.200000,0.285674,4
534,107,0,0.000000,0.000000,107,362,0.110067,0.200000,0.311271,4
535,107,0,0.000000,0.000000,107,682,0.198514,0.200000,0.480068,2
536,107,0,0.000000,0.000000,107,487,0.193271,0.200000,0.261745,3
537,107,0,0.000000,0.000000,107,630,0.245875,0.200000,0.314854,1
538,107,0,0.000000,0.000000,107,183,0.264594,0.200000,0.371505,4
539,107,0,0.000000,0.000000,107,174,0.150505,0.200000,0.456392,1
540,107,0,0.000000,0.000000,107,137,0.338271,0.200000,0.355526,2
541,107,0,0.000000,0.000000,107,595,0.116343,0.200000,0.497669,4
542,107,0,0.000000,0.000000,107,990,0.109947,0.200000,0.371214,4
543,107,0,0.000000,0.000000,107,402,0.021651,0.200000,0.394425,3
544,107,0,0.000000,0.000000,107,281,0.227647,0.200000,0.412417,2
545,107,0,0.000000,0.000000,107,786,0.057796,0.200000,0.460776,4
546,107,0,0.000000,0.000000,107,536,0.305931,0.200000,0.301408,3
547,107,0,0.000000,0.000000,107,205,0.323710,0.200000,0.447114,1
548,107,0,0.000000,0.000000,107,110,0.031184,0.200000,0.348398,1
549,107,0,0.000000,0.000000,107,392,0.191845,0.200000,0.374334,3
550,107,0,0.000000,0.000000,107,366,0.318650,0.200000,0.484794,2
551,107,0,0.000000,0.000000,107,896,0.320951,0.200000,0.457686,3
552,107,0,0.000000,0.000000,107,3,0.258996,0.200000,0.316375,3
553,107,0,0.000000,0.000000,107,835,0.076745,0.200000,0.404262,3
554,107,0,0.000000,0.000000,107,525,0.062331,0.200000,0.459320,1
555,107,0,0.000000,0.000000,107,209,0.125743,0.200000,0.276707,3
556,107,0,0.000000,0.000000,107,57,0.199341,0.200000,0.201784,3
557,107,0,0.000000,0.000000,107,108,0.310039,0.200000,0.212968,4
558,107,0,0.000000,0.000000,107,153,0.058017,0.200000,0.234419,4
559,107,0,0.000000,0.000000,107,912,0.073674,0.200000,0.428997,1
560,107,0,0.000000,0.000000,107,441,0.130343,0.200000,0.383937,3
561,107,0,0.000000,0.000000,107,450,0.093242,0.200000,0.444754,4
562,107,0,0.000000,0.000000,107,413,0.073042,0.200000,0.323610,4
563,107,0,0.000000,0.000000,107,354,0.346658,0.200000,0.251653,3
564,107,0,0.000000,0.000000,107,639,0.335884,0.200000,0.291055,2
565,107,0,0.000000,0.000000,107,105,0.199485,0.200000,0.357395,3
566,107,0,0.000000,0.000000,107,352,0.159897,0.200000,0.376458,4
567,107,0,0.000000,0.000000,107,639,0.139632,0.200000,0.297998,2
568,107,0,0.000000,0.000000,107,269,0.193211,0.200000,0.364964,3
569,107,0,0.000000,0.000000,107,235,0.084382,0.200000,0.274545,2
570,107,0,0.000000,0.000000,107,712,0.312028,0.200000,0.321585,3
571,107,0,0.000000,0.000000,107,106,0.059890,0.200000,0.333906,4
572,107,0,0.000000,0.000000,107,783,0.090777,0.200000,0.279082,3
573,107,0,0.000000,0.000000,107,691,0.163075,0.200000,0.336358,2
574,107,0,0.000000,0.000000,107,947,0.049286,0.200000,0.420315,2
575,107,0,0.000000,0.000000,107,82,0.124645,0.200000,0.327078,4
576,107,0,0.000000,0.000000,107,545,0.170598,0.200000,0.250198,1
577,107,0,0.000000,0.000000,107,642,0.060380,0.200000,0.436052,2
578,107,0,0.000000,0.000000,107,254,0.173717,0.200000,0.371388,1
579,107,0,0.000000,0.000000,107,736,0.112748,0.200000,0.420681,3
580,107,0,0.000000,0.000000,107,560,0.251574,0.200000,0.245893,3
581,107,0,0.000000,0.000000,107,366,0.150967,0.200000,0.309923,1
582,107,0,0.000000,0.000000,107,527,0.023802,0.200000,0.282900,3
583,107,0,0.000000,0.000000,107,228,0.229694,0.200000,0.302720,1
584,107,0,0.000000,0.000000,107,347,0.236998,0.200000,0.259415,1
585,107,0,0.000000,0.000000,107,506,0.044228,0.200000,0.223964,4
586,107,0,0.000000,0.000000,107,317,0.193702,0.200000,0.223089,4
587,107,0,0.000000,0.000000,107,418,0.317653,0.200000,0.326494,1
588,107,0,0.000000,0.000000,107,766,0.240405,0.200000,0.291696,2
589,107,0,0.000000,0.000000,107,576,0.034243,0.200000,0.316449,3
590,107,0,0.000000,0.000000,107,502,0.072849,0.200000,0.334294,4
591,107,0,0.000000,0.000000,107,593,0.214033,0.200000,0.316672,2
592,107,0,0.000000,0.000000,107,238,0.216047,0.200000,0.268266,3
593,107,0,0.000000,0.000000,107,415,0.187938,0.200000,0.331542,2
594,107,0,0.000000,0.000000,107,5,0.070948,0.200000,0.419032,3
595,107,0,0.000000,0.000000,107,192,0.213867,0.200000,0.244530,4
596,107,0,0.000000,0.000000,107,223,0.206685,0.200000,0.350070,2
597,107,0,0.000000,0.000000,107,250,0.131393,0.200000,0.272699,3
598,107,0,0.000000,0.000000,107,303,0.253691,0.200000,0.432354,2
599,107,0,0.000000,0.000000,107,473,0.250898,0.200000,0.300080,4
600,107,0,0.000000,0.000000,107,79,0.345329,0.200000,0.319158,2
601,107,0,0.000000,0.000000,107,92,0.107544,0.200000,0.228835,1
602,107,0,0.000000,0.000000,107,878,0.071811,0.200000,0.282018,1
603,107,0,0.000000,0.000000,107,447,0.275404,0.200000,0.451730,1
604,107,0,0.000000,0.000000,107,64,0.172598,0.200000,0.215006,4
605,107,0,0.000000,0.000000,107,156,0.223181,0.200000,0.244740,3
606,107,0,0.000000,0.000000,107,949,0.101949,0.200000,0.247375,4
607,107,0,0.000000,0.000000,107,277,0.275788,0.200000,0.421873,2
608,107,0,0.000000,0.000000,107,419,0.032948,0.200000,0.229113,2
609,107,0,0.000000,0.000000,107,647,0.237941,0.200000,0.219660,2
610,107,0,0.000000,0.000000,107,331,0.138062,0.200000,0.376063,1
611,107,0,0.000000,0.000000,107,430,0.075856,0.200000,0.258494,1
612,107,0,0.000000,0.000000,107,486,0.108512,0.200000,0.451494,4
613,107,0,0.000000,0.000000,107,172,0.158864,0.200000,0.398631,4
614,107,0,0.000000,0.000000,107,825,0.296762,0.200000,0.319927,2
615,107,0,0.000000,0.000000,107,738,0.100557,0.200000,0.307852,3
616,107,0,0.000000,0.000000,107,933,0.131076,0.200000,0.316015,1
617,107,0,0.000000,0.000000,107,733,0.071234,0.200000,0.286219,3
618,107,0,0.000000,0.000000,107,269,0.278561,0.200000,0.383247,1
619,107,0,0.000000,0.000000,107,658,0.311379,0.200000,0.320149,1
620,107,0,0.000000,0.000000,107,209,0.012025,0.200000,0.386428,2
621,107,0,0.000000,0.000000,107,540,0.054365,0.200000,0.405849,2
622,107,0,0.000000,0.000000,107,927,0.298900,0.200000,0.415962,4
623,107,0,0.000000,0.000000,107,521,0.078661,0.200000,0.246677,3
624,107,0,0.000000,0.000000,107,622,0.277205,0.200000,0.295581,4
625,107,0,0.000000,0.000000,107,347,0.186498,0.200000,0.205460,1
626,107,0,0.000000,0.000000,107,456,0.298335,0.200000,0.495863,4
627,107,0,0.000000,0.000000,107,399,0.187915,0.200000,0.461698,1
628,107,0,0.000000,0.000000,107,564,0.224917,0.200000,0.423309,1
629,107,0,0.000000,0.000000,107,707,0.017450,0.200000,0.228700,2
630,107,0,0.000000,0.000000,107,323,0.283096,0.200000,0.252042,4
631,107,0,0.000000,0.000000,107,150,0.005266,0.200000,0.431451,3
632,107,0,0.000000,0.000000,107,799,0.263500,0.200000,0.369491,2
633,107,0,0.000000,0.000000,107,370,0.293389,0.200000,0.409647,3
634,107,0,0.000000,0.000000,107,275,0.265655,0.200000,0.396349,3
635,107,0,0.000000,0.000000,107,237,0.103474,0.200000,0.277507,3
636,107,0,0.000000,0.000000,107,492,0.172529,0.200000,0.328566,2
637,107,0,0.000000,0.000000,107,52,0.184166,0.200000,0.436435,2
638,107,0,0.000000,0.000000,107,275,0.064257,0.200000,0.490094,3
639,107,0,0.000000,0.000000,107,240,0.155945,0.200000,0.375798,4
640,107,0,0.000000,0.000000,107,618,0.042096,0.200000,0.283299,4
641,107,0,0.000000,0.000000,107,278,0.273001,0.200000,0.379228,2
642,107,0,0.000000,0.000000,107,156,0.037188,0.200000,0.424227,4
643,107,0,0.000000,0.000000,107,615,0.209103,0.200000,0.303453,4
644,107,0,0.000000,0.000000,107,161,0.007240,0.200000,0.218121,3
645,107,0,0.000000,0.000000,107,893,0.266998,0.200000,0.386656,4
646,107,0,0.000000,0.000000,107,293,0.044659,0.200000,0.329486,3
647,107,0,0.000000,0.000000,107,234,0.147246,0.200000,0.425960,4
648,107,0,0.000000,0.000000,107,794,0.048986,0.200000,0.295585,2
649,107,0,0.000000,0.000000,107,309,0.332687,0.200000,0.415590,2
650,107,0,0.000000,0.000000,107,963,0.142828,0.200000,0.236654,2
651,107,0,0.000000,0.000000,107,480,0.084796,0.200000,0.410619,1
652,107,0,0.000000,0.000000,107,420,0.221920,0.200000,0.464396,2
653,107,0,0.000000,0.000000,107,671,0.255221,0.200000,0.307354,2
654,107,0,0.000000,0.000000,107,410,0.180729,0.200000,0.448742,1
655,107,0,0.000000,0.000000,107,320,0.209473,0.200000,0.323020,3
656,107,0,0.000000,0.000000,107,891,0.106027,0.200000,0.296636,3
657,107,0,0.000000,0.000000,107,456,0.078180,0.200000,0.377256,4
658,107,0,0.000000,0.000000,107,339,0.305048,0.200000,0.411253,3
659,107,0,0.000000,0.000000,107,115,0.045382,0.200000,0.328634,4
660,107,0,0.000000,0.000000,107,27,0.240921,0.200000,0.296180,3
661,107,0,0.000000,0.000000,107,705,0.290938,0.200000,0.366956,4
662,107,0,0.000000,0.000000,107,866,0.178988,0.200000,0.320310,4
663,107,0,0.000000,0.000000,107,501,0.199196,0.200000,0.436689,2
664,107,0,0.000000,0.000000,107,608,0.255890,0.200000,0.310319,4
665,107,0,0.000000,0.000000,107,116,0.156584,0.200000,0.424364,2
666,107,0,0.000000,0.000000,107,63,0.349261,0.200000,0.410104,1
667,107,0,0.000000,0.000000,107,186,0.121528,0.200000,0.497313,3
668,107,0,0.000000,0.000000,107,436,0.297863,0.200000,0.319569,3
669,107,0,0.000000,0.000000,107,570,0.001840,0.200000,0.278035,2
670,107,0,0.000000,0.000000,107,487,0.240667,0.200000,0.498126,4
671,107,0,0.000000,0.000000,107,972,0.332439,0.200000,0.281107,4
672,107,0,0.000000,0.000000,107,405,0.004424,0.200000,0.235110,2
673,107,0,0.000000,0.000000,107,409,0.048243,0.200000,0.295228,4
674,107,0,0.000000,0.000000,107,184,0.273436,0.200000,0.363452,2
675,107,0,0.000000,0.000000,107,330,0.320178,0.200000,0.326702,4
676,107,0,0.000000,0.000000,107,209,0.156693,0.200000,0.270264,1
677,107,0,0.000000,0.000000,107,916,0.120830,0.200000,0.450512,4
678,107,0,0.000000,0.000000,107,656,0.211941,0.200000,0.213119,4
679,107,0,0.000000,0.000000,107,269,0.299166,0.200000,0.277835,1
680,107,0,0.000000,0.000000,107,856,0.333891,0.200000,0.362492,3
681,107,0,0.000000,0.000000,107,536,0.289600,0.200000,0.359086,2
682,107,0,0.000000,0.000000,107,206,0.034353,0.200000,0.450069,2
683,107,0,0.000000,0.000000,107,681,0.013017,0.200000,0.270182,3
684,107,0,0.000000,0.000000,107,286,0.349571,0.200000,0.499760,1
685,107,0,0.000000,0.000000,107,388,0.262228,0.200000,0.201895,3
686,107,0,0.000000,0.000000,107,219,0.329679,0.200000,0.413259,3
687,107,0,0.000000,0.000000,107,701,0.187413,0.200000,0.301697,4
688,107,0,0.000000,0.000000,107,811,0.067114,0.200000,0.494831,2
689,107,0,0.000000,0.000000,107,143,0.229419,0.200000,0.388756,1
690,107,0,0.000000,0.000000,107,182,0.184246,0.200000,0.344429,4
691,107,0,0.000000,0.000000,107,482,0.190897,0.200000,0.421116,2
692,107,0,0.000000,0.000000,107,758,0.167292,0.200000,0.216568,3
693,107,0,0.000000,0.000000,107,797,0.054829,0.200000,0.215778,3
694,107,0,0.000000,0.000000,107,595,0.037062,0.200000,0.492831,3
